Algorithm,Number of Nodes,Number of Edges,Computation Time,Path Found,Minimal Weight
Prim's Algorithm (with queue),100,4399,0.025881279000004,"[(0, 18, 1), (0, 36, 1), (18, 55, 1), (36, 64, 1), (64, 56, 2), (0, 11, 3), (11, 45, 1), (0, 37, 3), (37, 44, 2), (44, 25, 2), (25, 35, 1), (35, 16, 1), (35, 82, 1), (82, 1, 1), (1, 23, 1), (1, 54, 1), (23, 4, 1), (23, 34, 1), (23, 73, 1), (23, 79, 1), (34, 95, 1), (54, 59, 1), (79, 98, 1), (82, 67, 1), (98, 50, 1), (50, 39, 1), (50, 80, 1), (1, 27, 2), (1, 78, 2), (4, 2, 2), (2, 5, 2), (27, 19, 2), (67, 26, 2), (26, 91, 1), (91, 7, 1), (7, 31, 1), (31, 22, 1), (73, 24, 2), (73, 53, 2), (53, 51, 2), (51, 83, 2), (83, 28, 1), (28, 49, 2), (73, 69, 2), (79, 75, 2), (75, 13, 1), (13, 57, 1), (57, 87, 2), (0, 63, 3), (63, 92, 2), (0, 90, 3), (2, 43, 3), (43, 84, 1), (4, 30, 3), (13, 6, 3), (6, 12, 1), (6, 81, 1), (12, 66, 1), (81, 14, 1), (81, 38, 1), (6, 89, 2), (12, 94, 2), (38, 96, 2), (89, 77, 2), (6, 97, 3), (25, 48, 3), (48, 9, 1), (35, 46, 3), (46, 99, 3), (51, 29, 3), (29, 42, 1), (67, 33, 3), (33, 17, 2), (17, 21, 2), (33, 76, 3), (73, 32, 3), (32, 61, 3), (61, 40, 3), (40, 88, 2), (80, 71, 3), (82, 3, 3), (92, 70, 3), (14, 15, 4), (27, 93, 4), (93, 47, 2), (47, 60, 2), (39, 68, 4), (68, 62, 2), (46, 20, 4), (20, 65, 4), (51, 74, 4), (59, 58, 4), (71, 52, 4), (52, 72, 2), (72, 10, 4), (75, 41, 4), (93, 85, 4), (30, 8, 6), (32, 86, 6)]",211
Kruskal's Algorithm (with queue),100,4449,0.059363724000001,"[(0, 58, 1), (2, 34, 1), (4, 67, 1), (6, 46, 1), (6, 59, 1), (7, 49, 1), (7, 79, 1), (8, 91, 1), (9, 33, 1), (9, 64, 1), (9, 88, 1), (10, 22, 1), (10, 91, 1), (11, 44, 1), (11, 76, 1), (13, 96, 1), (14, 18, 1), (14, 67, 1), (15, 26, 1), (18, 73, 1), (19, 76, 1), (21, 42, 1), (22, 38, 1), (22, 43, 1), (22, 44, 1), (23, 29, 1), (23, 72, 1), (23, 85, 1), (25, 36, 1), (26, 92, 1), (27, 30, 1), (27, 62, 1), (29, 33, 1), (29, 65, 1), (29, 79, 1), (32, 71, 1), (32, 97, 1), (33, 94, 1), (34, 35, 1), (34, 59, 1), (36, 54, 1), (37, 62, 1), (37, 96, 1), (39, 90, 1), (44, 50, 1), (44, 72, 1), (47, 80, 1), (48, 85, 1), (50, 77, 1), (50, 86, 1), (51, 52, 1), (51, 91, 1), (52, 59, 1), (52, 73, 1), (52, 74, 1), (54, 62, 1), (54, 93, 1), (56, 67, 1), (58, 60, 1), (66, 95, 1), (70, 76, 1), (80, 85, 1), (82, 88, 1), (83, 84, 1), (84, 92, 1), (90, 91, 1), (93, 95, 1), (2, 42, 2), (4, 66, 2), (6, 16, 2), (9, 20, 2), (12, 26, 2), (16, 71, 2), (17, 36, 2), (18, 78, 2), (24, 96, 2), (26, 56, 2), (28, 37, 2), (42, 53, 2), (45, 61, 2), (48, 87, 2), (51, 60, 2), (51, 98, 2), (57, 82, 2), (61, 70, 2), (68, 86, 2), (1, 71, 3), (3, 51, 3), (5, 36, 3), (8, 99, 3), (18, 75, 3), (23, 81, 3), (29, 31, 3), (14, 69, 4), (40, 96, 4), (44, 55, 4), (68, 89, 4), (22, 41, 5), (56, 63, 5)]",152
Prim's Algorithm (with queue),100,4449,0.024391786999999,"[(0, 58, 1), (58, 60, 1), (60, 51, 2), (51, 52, 1), (51, 91, 1), (52, 59, 1), (52, 73, 1), (52, 74, 1), (59, 6, 1), (6, 46, 1), (59, 34, 1), (34, 2, 1), (34, 35, 1), (73, 18, 1), (18, 14, 1), (14, 67, 1), (67, 4, 1), (67, 56, 1), (56, 79, 1), (79, 7, 1), (7, 49, 1), (79, 29, 1), (29, 23, 1), (23, 72, 1), (23, 85, 1), (29, 33, 1), (29, 65, 1), (33, 9, 1), (9, 64, 1), (9, 88, 1), (33, 94, 1), (72, 44, 1), (44, 11, 1), (11, 76, 1), (44, 22, 1), (22, 10, 1), (22, 38, 1), (22, 43, 1), (44, 50, 1), (50, 77, 1), (50, 86, 1), (76, 19, 1), (76, 70, 1), (85, 48, 1), (85, 80, 1), (80, 47, 1), (88, 82, 1), (91, 8, 1), (91, 90, 1), (90, 39, 1), (2, 42, 2), (42, 21, 1), (4, 66, 2), (66, 95, 1), (95, 93, 1), (93, 54, 1), (54, 36, 1), (36, 25, 1), (54, 62, 1), (62, 27, 1), (27, 30, 1), (62, 37, 1), (37, 96, 1), (96, 13, 1), (6, 16, 2), (9, 20, 2), (16, 71, 2), (71, 32, 1), (32, 97, 1), (18, 78, 2), (33, 84, 2), (84, 83, 1), (84, 92, 1), (92, 26, 1), (26, 15, 1), (26, 12, 2), (36, 17, 2), (37, 28, 2), (42, 53, 2), (48, 87, 2), (51, 98, 2), (70, 61, 2), (61, 45, 2), (82, 57, 2), (86, 68, 2), (96, 24, 2), (8, 99, 3), (18, 75, 3), (23, 81, 3), (29, 31, 3), (36, 5, 3), (51, 3, 3), (71, 1, 3), (14, 69, 4), (44, 55, 4), (68, 89, 4), (96, 40, 4), (22, 41, 5), (56, 63, 5)]",152
Kruskal's Algorithm (with queue),100,4499,0.054054436999998,"[(1, 51, 1), (1, 80, 1), (4, 35, 1), (5, 86, 1), (6, 61, 1), (7, 55, 1), (9, 63, 1), (10, 59, 1), (11, 74, 1), (11, 84, 1), (12, 14, 1), (12, 20, 1), (12, 95, 1), (14, 51, 1), (15, 98, 1), (16, 45, 1), (19, 96, 1), (20, 63, 1), (20, 87, 1), (22, 23, 1), (23, 35, 1), (24, 97, 1), (25, 63, 1), (27, 36, 1), (29, 62, 1), (30, 36, 1), (31, 98, 1), (40, 64, 1), (40, 78, 1), (43, 68, 1), (44, 72, 1), (44, 86, 1), (49, 61, 1), (49, 73, 1), (54, 78, 1), (54, 88, 1), (56, 84, 1), (57, 61, 1), (61, 94, 1), (73, 89, 1), (74, 75, 1), (84, 99, 1), (86, 87, 1), (7, 50, 2), (8, 88, 2), (8, 99, 2), (9, 16, 2), (12, 21, 2), (12, 49, 2), (13, 30, 2), (13, 88, 2), (16, 40, 2), (17, 50, 2), (22, 58, 2), (22, 78, 2), (24, 73, 2), (26, 32, 2), (27, 50, 2), (28, 59, 2), (28, 68, 2), (30, 60, 2), (30, 71, 2), (31, 78, 2), (36, 91, 2), (37, 52, 2), (37, 83, 2), (37, 98, 2), (38, 72, 2), (41, 55, 2), (41, 59, 2), (43, 66, 2), (46, 52, 2), (47, 75, 2), (50, 76, 2), (52, 81, 2), (53, 83, 2), (55, 69, 2), (61, 65, 2), (77, 98, 2), (88, 92, 2), (1, 2, 3), (3, 22, 3), (5, 32, 3), (7, 70, 3), (8, 79, 3), (9, 48, 3), (11, 19, 3), (11, 42, 3), (17, 34, 3), (18, 19, 3), (29, 56, 3), (33, 53, 3), (39, 98, 3), (72, 82, 3), (0, 55, 4), (2, 85, 4), (25, 93, 4), (84, 90, 4), (67, 89, 5)]",180
Prim's Algorithm (with queue),100,4499,0.049517901000002,"[(0, 55, 4), (55, 7, 1), (7, 50, 2), (50, 17, 2), (50, 27, 2), (27, 36, 1), (36, 30, 1), (30, 13, 2), (13, 88, 2), (88, 54, 1), (54, 78, 1), (78, 40, 1), (40, 64, 1), (30, 60, 2), (30, 71, 2), (36, 91, 2), (40, 16, 2), (16, 45, 1), (16, 9, 2), (9, 63, 1), (63, 20, 1), (20, 12, 1), (12, 14, 1), (12, 95, 1), (14, 51, 1), (20, 87, 1), (51, 1, 1), (1, 80, 1), (63, 25, 1), (87, 86, 1), (86, 5, 1), (86, 44, 1), (44, 72, 1), (12, 21, 2), (12, 49, 2), (49, 61, 1), (49, 73, 1), (61, 6, 1), (61, 57, 1), (61, 94, 1), (73, 89, 1), (45, 75, 2), (75, 74, 1), (74, 11, 1), (11, 84, 1), (84, 56, 1), (84, 99, 1), (50, 76, 2), (54, 46, 2), (46, 52, 2), (46, 58, 2), (52, 37, 2), (37, 83, 2), (37, 98, 2), (98, 15, 1), (98, 31, 1), (52, 81, 2), (55, 41, 2), (41, 59, 2), (59, 10, 1), (55, 69, 2), (58, 22, 2), (22, 23, 1), (23, 35, 1), (35, 4, 1), (59, 28, 2), (28, 68, 2), (68, 43, 1), (43, 66, 2), (61, 65, 2), (72, 38, 2), (73, 24, 2), (24, 97, 1), (75, 47, 2), (83, 53, 2), (88, 8, 2), (88, 92, 2), (98, 77, 2), (1, 2, 3), (5, 32, 3), (32, 26, 2), (7, 70, 3), (8, 79, 3), (9, 48, 3), (11, 19, 3), (19, 96, 1), (11, 42, 3), (17, 34, 3), (19, 18, 3), (22, 3, 3), (53, 33, 3), (56, 29, 3), (29, 62, 1), (72, 82, 3), (98, 39, 3), (2, 85, 4), (25, 93, 4), (84, 90, 4), (89, 67, 5)]",180
Kruskal's Algorithm (with queue),100,4549,0.054997878999998,"[(0, 38, 1), (1, 16, 1), (2, 5, 1), (3, 77, 1), (3, 88, 1), (4, 5, 1), (6, 21, 1), (6, 73, 1), (9, 25, 1), (9, 71, 1), (9, 97, 1), (10, 11, 1), (10, 88, 1), (11, 44, 1), (12, 27, 1), (12, 36, 1), (13, 35, 1), (13, 77, 1), (13, 89, 1), (15, 67, 1), (16, 93, 1), (17, 83, 1), (19, 62, 1), (21, 40, 1), (23, 31, 1), (23, 83, 1), (24, 25, 1), (25, 83, 1), (26, 28, 1), (28, 63, 1), (28, 84, 1), (29, 62, 1), (30, 53, 1), (35, 38, 1), (35, 99, 1), (36, 70, 1), (37, 40, 1), (39, 67, 1), (39, 78, 1), (44, 50, 1), (47, 62, 1), (48, 53, 1), (48, 86, 1), (51, 96, 1), (51, 97, 1), (52, 67, 1), (53, 70, 1), (56, 98, 1), (58, 93, 1), (59, 97, 1), (65, 68, 1), (69, 70, 1), (72, 78, 1), (74, 88, 1), (77, 82, 1), (78, 80, 1), (78, 83, 1), (1, 53, 2), (2, 47, 2), (2, 77, 2), (4, 85, 2), (5, 63, 2), (5, 92, 2), (6, 30, 2), (7, 16, 2), (10, 23, 2), (11, 64, 2), (12, 84, 2), (21, 87, 2), (22, 93, 2), (27, 61, 2), (32, 61, 2), (38, 91, 2), (39, 60, 2), (39, 76, 2), (40, 98, 2), (42, 52, 2), (46, 80, 2), (47, 49, 2), (52, 55, 2), (52, 94, 2), (53, 79, 2), (54, 88, 2), (55, 57, 2), (68, 91, 2), (81, 93, 2), (2, 14, 3), (18, 38, 3), (20, 40, 3), (29, 66, 3), (33, 62, 3), (34, 84, 3), (9, 90, 4), (40, 75, 4), (50, 95, 4), (8, 96, 5), (29, 43, 5), (6, 41, 7), (2, 45, 8)]",170
Prim's Algorithm (with queue),100,4549,0.024556425999997,"[(0, 38, 1), (38, 35, 1), (35, 13, 1), (13, 77, 1), (13, 89, 1), (35, 99, 1), (77, 3, 1), (3, 88, 1), (77, 82, 1), (88, 10, 1), (10, 11, 1), (11, 44, 1), (44, 50, 1), (88, 74, 1), (10, 23, 2), (23, 31, 1), (23, 83, 1), (83, 17, 1), (83, 25, 1), (25, 9, 1), (9, 71, 1), (9, 97, 1), (25, 24, 1), (83, 78, 1), (78, 39, 1), (39, 67, 1), (67, 15, 1), (67, 52, 1), (78, 72, 1), (78, 80, 1), (97, 51, 1), (51, 96, 1), (97, 59, 1), (11, 64, 2), (24, 85, 2), (38, 91, 2), (39, 60, 2), (39, 69, 2), (69, 70, 1), (70, 36, 1), (36, 12, 1), (12, 27, 1), (70, 53, 1), (53, 30, 1), (53, 48, 1), (48, 86, 1), (12, 84, 2), (84, 28, 1), (28, 26, 1), (28, 63, 1), (27, 40, 2), (40, 21, 1), (21, 6, 1), (6, 73, 1), (40, 37, 1), (21, 87, 2), (27, 61, 2), (36, 19, 2), (19, 62, 1), (62, 29, 1), (62, 47, 1), (39, 76, 2), (40, 98, 2), (98, 56, 1), (47, 2, 2), (2, 5, 1), (5, 4, 1), (5, 92, 2), (47, 49, 2), (52, 42, 2), (52, 55, 2), (52, 94, 2), (53, 1, 2), (1, 16, 1), (16, 93, 1), (93, 58, 1), (16, 7, 2), (53, 79, 2), (55, 57, 2), (61, 32, 2), (80, 46, 2), (88, 54, 2), (91, 68, 2), (68, 65, 1), (93, 22, 2), (93, 81, 2), (2, 14, 3), (29, 66, 3), (38, 18, 3), (40, 20, 3), (62, 33, 3), (84, 34, 3), (9, 90, 4), (40, 75, 4), (50, 95, 4), (29, 43, 5), (96, 8, 5), (6, 41, 7), (2, 45, 8)]",170
Kruskal's Algorithm (with queue),100,4599,0.058318173000004,"[(0, 26, 1), (5, 45, 1), (6, 8, 1), (6, 45, 1), (6, 59, 1), (6, 81, 1), (6, 90, 1), (7, 50, 1), (7, 81, 1), (8, 78, 1), (10, 95, 1), (12, 14, 1), (12, 22, 1), (13, 44, 1), (14, 37, 1), (15, 23, 1), (16, 48, 1), (19, 25, 1), (19, 61, 1), (21, 89, 1), (22, 30, 1), (23, 61, 1), (25, 83, 1), (30, 57, 1), (30, 62, 1), (32, 80, 1), (33, 68, 1), (33, 98, 1), (35, 74, 1), (38, 55, 1), (38, 77, 1), (39, 97, 1), (40, 41, 1), (40, 76, 1), (40, 91, 1), (45, 46, 1), (47, 85, 1), (47, 99, 1), (48, 67, 1), (49, 77, 1), (50, 66, 1), (53, 84, 1), (59, 61, 1), (59, 76, 1), (65, 99, 1), (71, 94, 1), (75, 80, 1), (88, 90, 1), (0, 18, 2), (1, 34, 2), (1, 69, 2), (1, 90, 2), (2, 55, 2), (2, 71, 2), (3, 47, 2), (5, 38, 2), (7, 24, 2), (8, 51, 2), (8, 93, 2), (10, 73, 2), (10, 89, 2), (13, 49, 2), (14, 15, 2), (14, 29, 2), (16, 94, 2), (18, 23, 2), (18, 52, 2), (19, 28, 2), (20, 96, 2), (21, 62, 2), (25, 43, 2), (26, 75, 2), (27, 52, 2), (28, 58, 2), (30, 70, 2), (33, 45, 2), (33, 85, 2), (35, 46, 2), (39, 44, 2), (41, 79, 2), (42, 48, 2), (48, 96, 2), (51, 60, 2), (63, 84, 2), (64, 93, 2), (4, 80, 3), (10, 92, 3), (13, 86, 3), (17, 28, 3), (47, 72, 3), (53, 66, 3), (54, 72, 3), (56, 64, 3), (87, 88, 3), (2, 82, 4), (11, 51, 4), (31, 82, 4), (36, 85, 4), (9, 47, 5)]",170
Prim's Algorithm (with queue),100,4599,0.027477587000000,"[(0, 26, 1), (0, 18, 2), (18, 23, 2), (23, 15, 1), (23, 61, 1), (61, 19, 1), (19, 25, 1), (25, 83, 1), (61, 59, 1), (59, 6, 1), (6, 8, 1), (6, 45, 1), (6, 81, 1), (6, 90, 1), (8, 78, 1), (45, 5, 1), (45, 46, 1), (59, 76, 1), (76, 40, 1), (40, 41, 1), (40, 91, 1), (81, 7, 1), (7, 50, 1), (50, 66, 1), (90, 88, 1), (5, 38, 2), (38, 55, 1), (38, 77, 1), (77, 49, 1), (5, 71, 2), (71, 94, 1), (7, 24, 2), (8, 51, 2), (8, 93, 2), (15, 14, 2), (14, 12, 1), (12, 22, 1), (14, 37, 1), (22, 30, 1), (30, 57, 1), (30, 62, 1), (14, 29, 2), (18, 52, 2), (19, 28, 2), (23, 95, 2), (95, 10, 1), (10, 73, 2), (10, 89, 2), (89, 21, 1), (25, 43, 2), (26, 75, 2), (75, 80, 1), (80, 32, 1), (28, 58, 2), (30, 70, 2), (41, 79, 2), (45, 33, 2), (33, 68, 1), (33, 98, 1), (33, 85, 2), (85, 47, 1), (47, 99, 1), (99, 65, 1), (46, 35, 2), (35, 74, 1), (47, 3, 2), (47, 69, 2), (49, 13, 2), (13, 44, 1), (44, 39, 2), (39, 97, 1), (49, 48, 2), (48, 16, 1), (48, 67, 1), (48, 42, 2), (48, 96, 2), (51, 60, 2), (52, 27, 2), (55, 2, 2), (69, 1, 2), (1, 34, 2), (93, 64, 2), (96, 20, 2), (10, 92, 3), (13, 86, 3), (28, 17, 3), (47, 72, 3), (64, 56, 3), (66, 53, 3), (53, 84, 1), (84, 63, 2), (72, 54, 3), (80, 4, 3), (88, 87, 3), (2, 82, 4), (51, 11, 4), (82, 31, 4), (85, 36, 4), (47, 9, 5)]",170
Kruskal's Algorithm (with queue),100,4649,0.059644467000005,"[(0, 72, 1), (2, 4, 1), (2, 17, 1), (5, 93, 1), (6, 54, 1), (6, 56, 1), (7, 16, 1), (7, 35, 1), (9, 16, 1), (10, 90, 1), (11, 73, 1), (13, 46, 1), (14, 29, 1), (14, 36, 1), (18, 60, 1), (21, 60, 1), (23, 98, 1), (24, 73, 1), (25, 74, 1), (26, 43, 1), (28, 69, 1), (29, 95, 1), (30, 31, 1), (30, 63, 1), (30, 73, 1), (31, 35, 1), (32, 93, 1), (34, 83, 1), (38, 85, 1), (41, 97, 1), (42, 56, 1), (48, 61, 1), (50, 94, 1), (58, 72, 1), (59, 69, 1), (60, 71, 1), (60, 87, 1), (76, 78, 1), (0, 63, 2), (0, 70, 2), (0, 81, 2), (0, 82, 2), (1, 13, 2), (1, 45, 2), (1, 51, 2), (2, 85, 2), (3, 96, 2), (4, 22, 2), (6, 52, 2), (7, 47, 2), (12, 23, 2), (13, 20, 2), (16, 51, 2), (19, 77, 2), (21, 31, 2), (23, 65, 2), (28, 90, 2), (29, 78, 2), (30, 68, 2), (32, 54, 2), (36, 70, 2), (38, 58, 2), (39, 85, 2), (41, 54, 2), (43, 51, 2), (43, 56, 2), (44, 51, 2), (50, 53, 2), (50, 76, 2), (50, 98, 2), (55, 83, 2), (59, 81, 2), (69, 84, 2), (80, 85, 2), (3, 90, 3), (4, 79, 3), (12, 19, 3), (15, 63, 3), (17, 67, 3), (22, 57, 3), (22, 61, 3), (23, 99, 3), (24, 91, 3), (25, 77, 3), (27, 56, 3), (36, 55, 3), (37, 56, 3), (38, 89, 3), (40, 60, 3), (43, 92, 3), (49, 64, 3), (50, 62, 3), (59, 64, 3), (60, 86, 3), (64, 75, 3), (66, 89, 3), (88, 93, 3), (8, 27, 4), (25, 33, 6)]",189
Prim's Algorithm (with queue),100,4649,0.026531577999997,"[(0, 72, 1), (72, 58, 1), (0, 63, 2), (63, 30, 1), (30, 31, 1), (30, 73, 1), (31, 35, 1), (35, 7, 1), (7, 16, 1), (16, 9, 1), (73, 11, 1), (73, 24, 1), (0, 70, 2), (0, 81, 2), (0, 82, 2), (7, 47, 2), (16, 51, 2), (30, 68, 2), (31, 21, 2), (21, 60, 1), (60, 18, 1), (60, 71, 1), (60, 87, 1), (51, 1, 2), (1, 13, 2), (13, 46, 1), (1, 45, 2), (13, 20, 2), (51, 43, 2), (43, 26, 1), (43, 56, 2), (56, 6, 1), (6, 54, 1), (56, 42, 1), (6, 52, 2), (51, 44, 2), (54, 32, 2), (32, 93, 1), (93, 5, 1), (54, 41, 2), (41, 97, 1), (58, 38, 2), (38, 85, 1), (70, 36, 2), (36, 14, 1), (14, 29, 1), (29, 95, 1), (29, 78, 2), (78, 76, 1), (71, 84, 2), (76, 50, 2), (50, 94, 1), (50, 53, 2), (50, 98, 2), (98, 23, 1), (23, 12, 2), (23, 65, 2), (81, 59, 2), (59, 69, 1), (69, 28, 1), (28, 90, 2), (90, 10, 1), (85, 2, 2), (2, 4, 1), (2, 17, 1), (4, 22, 2), (85, 39, 2), (85, 80, 2), (4, 79, 3), (6, 96, 3), (96, 3, 2), (12, 19, 3), (19, 77, 2), (17, 67, 3), (22, 57, 3), (22, 61, 3), (61, 48, 1), (23, 99, 3), (24, 91, 3), (36, 55, 3), (55, 83, 2), (83, 34, 1), (38, 89, 3), (43, 92, 3), (50, 62, 3), (56, 27, 3), (56, 37, 3), (59, 64, 3), (60, 40, 3), (60, 86, 3), (63, 15, 3), (64, 49, 3), (64, 75, 3), (77, 25, 3), (25, 74, 1), (89, 66, 3), (93, 88, 3), (27, 8, 4), (25, 33, 6)]",189
Kruskal's Algorithm (with queue),100,4699,0.057419342000003,"[(5, 7, 1), (6, 27, 1), (7, 12, 1), (11, 20, 1), (11, 80, 1), (13, 18, 1), (14, 55, 1), (14, 56, 1), (15, 87, 1), (19, 66, 1), (22, 92, 1), (23, 49, 1), (25, 69, 1), (27, 93, 1), (31, 54, 1), (32, 61, 1), (42, 55, 1), (43, 55, 1), (48, 73, 1), (50, 98, 1), (64, 66, 1), (64, 96, 1), (74, 81, 1), (82, 92, 1), (84, 86, 1), (88, 93, 1), (0, 83, 2), (1, 7, 2), (1, 66, 2), (1, 79, 2), (3, 66, 2), (4, 25, 2), (5, 84, 2), (7, 82, 2), (8, 16, 2), (9, 58, 2), (10, 82, 2), (12, 57, 2), (12, 65, 2), (18, 76, 2), (20, 40, 2), (24, 63, 2), (24, 71, 2), (25, 63, 2), (30, 50, 2), (30, 52, 2), (30, 69, 2), (31, 74, 2), (31, 97, 2), (33, 72, 2), (37, 46, 2), (37, 61, 2), (37, 89, 2), (39, 76, 2), (46, 96, 2), (47, 55, 2), (47, 62, 2), (47, 76, 2), (49, 78, 2), (50, 86, 2), (53, 75, 2), (54, 95, 2), (58, 63, 2), (58, 85, 2), (60, 74, 2), (71, 90, 2), (74, 77, 2), (83, 87, 2), (83, 99, 2), (89, 91, 2), (1, 59, 3), (2, 75, 3), (4, 73, 3), (5, 49, 3), (7, 34, 3), (8, 32, 3), (8, 41, 3), (10, 17, 3), (13, 79, 3), (15, 36, 3), (16, 93, 3), (17, 95, 3), (19, 75, 3), (20, 30, 3), (20, 67, 3), (21, 33, 3), (21, 92, 3), (22, 28, 3), (22, 36, 3), (29, 30, 3), (35, 40, 3), (38, 75, 3), (44, 82, 3), (49, 70, 3), (56, 68, 3), (4, 51, 4), (10, 94, 4), (22, 26, 4), (25, 45, 5)]",206
Prim's Algorithm (with queue),100,4699,0.025479297000004,"[(0, 83, 2), (83, 87, 2), (87, 15, 1), (83, 99, 2), (15, 36, 3), (36, 22, 3), (22, 92, 1), (92, 82, 1), (82, 7, 2), (7, 5, 1), (7, 12, 1), (5, 84, 2), (84, 86, 1), (7, 1, 2), (1, 66, 2), (66, 19, 1), (66, 64, 1), (64, 96, 1), (1, 79, 2), (12, 57, 2), (12, 65, 2), (66, 3, 2), (82, 10, 2), (86, 50, 2), (50, 98, 1), (50, 30, 2), (30, 52, 2), (30, 69, 2), (69, 25, 1), (25, 4, 2), (25, 63, 2), (63, 24, 2), (24, 71, 2), (63, 58, 2), (58, 9, 2), (58, 85, 2), (71, 90, 2), (96, 46, 2), (46, 37, 2), (37, 61, 2), (61, 32, 1), (37, 89, 2), (89, 91, 2), (1, 59, 3), (4, 73, 3), (73, 48, 1), (5, 49, 3), (49, 23, 1), (49, 78, 2), (7, 34, 3), (10, 17, 3), (17, 95, 3), (95, 54, 2), (54, 31, 1), (31, 74, 2), (74, 81, 1), (31, 97, 2), (74, 60, 2), (74, 77, 2), (19, 75, 3), (75, 53, 2), (19, 88, 3), (88, 93, 1), (93, 27, 1), (27, 6, 1), (22, 28, 3), (23, 72, 3), (72, 33, 2), (27, 40, 3), (40, 20, 2), (20, 11, 1), (11, 80, 1), (20, 67, 3), (30, 29, 3), (32, 8, 3), (8, 16, 2), (8, 41, 3), (16, 14, 3), (14, 55, 1), (14, 56, 1), (55, 42, 1), (55, 43, 1), (55, 47, 2), (47, 62, 2), (47, 76, 2), (76, 18, 2), (18, 13, 1), (76, 39, 2), (33, 21, 3), (40, 35, 3), (49, 70, 3), (56, 68, 3), (75, 2, 3), (75, 38, 3), (82, 44, 3), (4, 51, 4), (10, 94, 4), (22, 26, 4), (25, 45, 5)]",206
Kruskal's Algorithm (with queue),100,4749,0.058320311000003,"[(1, 27, 1), (3, 75, 1), (4, 97, 1), (5, 36, 1), (5, 53, 1), (5, 69, 1), (8, 13, 1), (9, 29, 1), (9, 42, 1), (12, 36, 1), (13, 63, 1), (13, 91, 1), (15, 71, 1), (16, 31, 1), (19, 21, 1), (23, 92, 1), (29, 72, 1), (32, 86, 1), (33, 47, 1), (33, 73, 1), (33, 96, 1), (35, 37, 1), (36, 38, 1), (41, 64, 1), (41, 98, 1), (46, 89, 1), (56, 98, 1), (61, 96, 1), (62, 67, 1), (62, 83, 1), (63, 77, 1), (64, 69, 1), (64, 99, 1), (70, 83, 1), (74, 76, 1), (78, 85, 1), (80, 98, 1), (0, 8, 2), (0, 98, 2), (2, 15, 2), (2, 30, 2), (3, 72, 2), (3, 77, 2), (4, 19, 2), (4, 48, 2), (4, 68, 2), (5, 93, 2), (6, 57, 2), (7, 20, 2), (8, 51, 2), (8, 71, 2), (9, 10, 2), (12, 79, 2), (13, 74, 2), (14, 25, 2), (16, 17, 2), (17, 30, 2), (17, 73, 2), (19, 90, 2), (23, 77, 2), (25, 26, 2), (26, 32, 2), (29, 59, 2), (32, 55, 2), (36, 84, 2), (37, 65, 2), (39, 51, 2), (40, 74, 2), (42, 48, 2), (55, 78, 2), (55, 79, 2), (60, 87, 2), (62, 77, 2), (65, 66, 2), (66, 76, 2), (70, 89, 2), (3, 11, 3), (6, 22, 3), (26, 43, 3), (27, 97, 3), (28, 43, 3), (39, 54, 3), (44, 99, 3), (45, 53, 3), (58, 63, 3), (60, 96, 3), (84, 94, 3), (7, 21, 4), (9, 18, 4), (17, 34, 4), (22, 95, 4), (24, 50, 4), (28, 88, 4), (35, 57, 4), (49, 65, 4), (52, 92, 4), (62, 81, 4), (24, 72, 5), (2, 82, 6)]",199
Prim's Algorithm (with queue),100,4749,0.028467208999999,"[(0, 8, 2), (8, 13, 1), (13, 63, 1), (13, 91, 1), (63, 77, 1), (0, 98, 2), (98, 41, 1), (41, 64, 1), (64, 69, 1), (64, 99, 1), (69, 5, 1), (5, 36, 1), (5, 53, 1), (36, 12, 1), (36, 38, 1), (98, 56, 1), (98, 80, 1), (5, 93, 2), (8, 51, 2), (8, 71, 2), (71, 15, 1), (12, 79, 2), (13, 74, 2), (74, 76, 1), (15, 2, 2), (2, 30, 2), (30, 17, 2), (17, 16, 2), (16, 31, 1), (17, 73, 2), (73, 33, 1), (33, 47, 1), (33, 96, 1), (96, 61, 1), (36, 84, 2), (51, 39, 2), (74, 40, 2), (76, 66, 2), (66, 65, 2), (65, 37, 2), (37, 35, 1), (77, 3, 2), (3, 75, 1), (3, 72, 2), (72, 29, 1), (29, 9, 1), (9, 42, 1), (9, 10, 2), (29, 59, 2), (42, 48, 2), (48, 4, 2), (4, 97, 1), (4, 19, 2), (19, 21, 1), (4, 68, 2), (19, 90, 2), (77, 23, 2), (23, 92, 1), (77, 62, 2), (62, 67, 1), (62, 83, 1), (83, 70, 1), (70, 89, 2), (89, 46, 1), (79, 55, 2), (55, 32, 2), (32, 86, 1), (32, 26, 2), (26, 25, 2), (25, 14, 2), (55, 78, 2), (78, 85, 1), (3, 11, 3), (26, 43, 3), (39, 54, 3), (43, 28, 3), (53, 45, 3), (63, 58, 3), (84, 94, 3), (96, 60, 3), (60, 87, 2), (97, 27, 3), (27, 1, 1), (99, 44, 3), (9, 18, 4), (17, 34, 4), (21, 7, 4), (7, 20, 2), (28, 88, 4), (35, 57, 4), (57, 6, 2), (6, 22, 3), (22, 95, 4), (62, 81, 4), (65, 49, 4), (92, 52, 4), (72, 24, 5), (24, 50, 4), (2, 82, 6)]",199
